date,open,high,low,close,volume
2025-06-05 13:30:00,203.5,204.75,200.1499938964844,200.6300048828125,55126100
2025-06-06 13:30:00,203.0,205.6999969482422,202.0500030517578,203.9199981689453,46607700
2025-06-09 13:30:00,204.38999938964844,206.0,200.0200042724609,201.4499969482422,72862600
2025-06-10 13:30:00,200.6000061035156,204.3500061035156,200.57000732421875,202.6699981689453,54672600
2025-06-11 13:30:00,203.5,204.5,198.41000366210932,198.77999877929688,60989900
2025-06-12 13:30:00,199.0800018310547,199.67999267578125,197.3600006103516,199.1999969482422,43904600
2025-06-13 13:30:00,199.72999572753903,200.3699951171875,195.6999969482422,196.4499969482422,51447300
2025-06-16 13:30:00,197.3000030517578,198.69000244140625,196.5599975585937,198.4199981689453,43020700
2025-06-17 13:30:00,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,38856200
2025-06-18 13:30:00,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,45394700
2025-06-20 13:30:00,198.2400054931641,201.6999969482422,196.8600006103516,201.0,96813500
2025-06-23 13:30:00,201.6300048828125,202.3000030517578,198.9600067138672,201.5,55814300
2025-06-24 13:30:00,202.58999633789065,203.44000244140625,200.1999969482422,200.3000030517578,54064000
2025-06-25 13:30:00,201.4499969482422,203.6699981689453,200.6199951171875,201.5599975585937,39525700
2025-06-26 13:30:00,201.42999267578125,202.63999938964844,199.4600067138672,201.0,50799100
2025-06-27 13:30:00,201.88999938964844,203.22000122070312,200.0,201.0800018310547,73188600
2025-06-30 13:30:00,202.009994506836,207.38999938964844,199.259994506836,205.1699981689453,91912800
2025-07-01 13:30:00,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,78788900
2025-07-02 13:30:00,208.91000366210932,213.33999633789065,208.13999938964844,212.44000244140625,67941800
2025-07-03 13:30:00,212.1499938964844,214.6499938964844,211.8099975585937,213.5500030517578,34955800
2025-07-07 13:30:00,212.67999267578125,216.22999572753903,208.8000030517578,209.9499969482422,50229000
2025-07-08 13:30:00,210.1000061035156,211.42999267578125,208.4499969482422,210.009994506836,42848900
2025-07-09 13:30:00,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,48749400
2025-07-10 13:30:00,210.509994506836,213.47999572753903,210.02999877929688,212.41000366210932,44443600
2025-07-11 13:30:00,210.57000732421875,212.1300048828125,209.8600006103516,211.16000366210932,39765800
2025-07-14 13:30:00,209.92999267578125,210.91000366210932,207.5399932861328,208.6199951171875,38840100
2025-07-15 13:30:00,209.22000122070312,211.88999938964844,208.9199981689453,209.1100006103516,42296300
2025-07-16 13:30:00,210.3000030517578,212.3999938964844,208.63999938964844,210.16000366210932,47490500
2025-07-17 13:30:00,210.57000732421875,211.8000030517578,209.58999633789065,210.0200042724609,48068100
2025-07-18 13:30:00,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,48974600
2025-07-21 13:30:00,212.1000061035156,215.77999877929688,211.6300048828125,212.47999572753903,51377400
2025-07-22 13:30:00,213.13999938964844,214.9499969482422,212.22999572753903,214.3999938964844,46404100
2025-07-23 13:30:00,215.0,215.1499938964844,212.41000366210932,214.1499938964844,46989300
2025-07-24 13:30:00,213.8999938964844,215.69000244140625,213.52999877929688,213.759994506836,46022600
2025-07-25 13:30:00,214.6999969482422,215.2400054931641,213.3999938964844,213.8800048828125,40268800
2025-07-28 13:30:00,214.02999877929688,214.8500061035156,213.0599975585937,214.0500030517578,37858000
2025-07-29 13:30:00,214.17999267578125,214.8099975585937,210.82000732421875,211.2700042724609,51411700
2025-07-30 13:30:00,211.8999938964844,212.38999938964844,207.72000122070312,209.0500030517578,45512500
2025-07-31 13:30:00,208.4900054931641,209.83999633789065,207.16000366210932,207.57000732421875,80698400
2025-08-01 13:30:00,210.8699951171875,213.5800018310547,201.5,202.3800048828125,104434500
2025-08-04 13:30:00,204.509994506836,207.8800048828125,201.67999267578125,203.3500061035156,75109300
2025-08-05 13:30:00,203.3999938964844,205.33999633789065,202.16000366210932,202.9199981689453,44155100
2025-08-06 13:30:00,205.6300048828125,215.3800048828125,205.58999633789065,213.25,108483100
2025-08-07 13:30:00,218.8800048828125,220.8500061035156,216.5800018310547,220.02999877929688,90224800
2025-08-08 13:30:00,220.8300018310547,231.0,219.25,229.3500061035156,113854000
2025-08-11 13:30:00,227.9199981689453,229.5599975585937,224.759994506836,227.17999267578125,61806100
2025-08-12 13:30:00,228.009994506836,230.8000030517578,227.07000732421875,229.6499938964844,55626200
2025-08-13 13:30:00,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500
2025-08-14 13:30:00,234.0599975585937,235.1199951171875,230.8500061035156,232.77999877929688,51916300
2025-08-15 13:30:00,234.0,234.27999877929688,229.33999633789065,231.58999633789065,56038700
2025-08-18 13:30:00,231.6999969482422,233.1199951171875,230.1100006103516,230.88999938964844,37476200
2025-08-19 13:30:00,231.27999877929688,232.8699951171875,229.3500061035156,230.5599975585937,39402600
2025-08-20 13:30:00,229.97999572753903,230.47000122070312,225.7700042724609,226.009994506836,42263900
2025-08-21 13:30:00,226.2700042724609,226.5200042724609,223.77999877929688,224.8999938964844,30621200
2025-08-22 13:30:00,226.1699981689453,229.08999633789065,225.41000366210932,227.759994506836,42477800
2025-08-25 13:30:00,226.47999572753903,229.3000030517578,226.22999572753903,227.16000366210932,30983100
2025-08-26 13:30:00,226.8699951171875,229.4900054931641,224.69000244140625,229.3099975585937,54575100
2025-08-27 13:30:00,228.6100006103516,230.8999938964844,228.259994506836,230.4900054931641,31259500
2025-08-28 13:30:00,230.82000732421875,233.41000366210932,229.33999633789065,232.5599975585937,38074700
2025-08-29 13:30:00,232.509994506836,233.3800048828125,231.3699951171875,232.13999938964844,39418400
2025-09-02 13:30:00,229.25,230.8500061035156,226.97000122070312,229.72000122070312,44075600
2025-09-03 13:30:00,237.2100067138672,238.8500061035156,234.3600006103516,238.47000122070312,66427800
2025-09-04 13:30:00,238.4499969482422,239.8999938964844,236.7400054931641,239.77999877929688,47549400
2025-09-05 13:30:00,240.0,241.32000732421875,238.4900054931641,239.69000244140625,54870400
2025-09-08 13:30:00,239.3000030517578,240.1499938964844,236.33999633789065,237.8800048828125,48999500
2025-09-09 13:30:00,237.0,238.77999877929688,233.3600006103516,234.3500061035156,66313900
2025-09-10 13:30:00,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800
2025-09-11 13:30:00,226.8800048828125,230.4499969482422,226.6499938964844,230.02999877929688,50208600
2025-09-12 13:30:00,229.22000122070312,234.509994506836,229.0200042724609,234.07000732421875,55824200
2025-09-15 13:30:00,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500
2025-09-16 13:30:00,237.17999267578125,241.22000122070312,236.32000732421875,238.1499938964844,63421100
2025-09-17 13:30:00,238.97000122070312,240.1000061035156,237.72999572753903,238.9900054931641,46508000
2025-09-18 13:30:00,239.97000122070312,241.1999969482422,236.6499938964844,237.8800048828125,44249600
2025-09-19 13:30:00,241.22999572753903,246.3000030517578,240.2100067138672,245.5,163741300
2025-09-22 13:30:00,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400
2025-09-23 13:30:00,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200
2025-09-24 13:30:00,255.22000122070312,255.7400054931641,251.0399932861328,252.3099975585937,42303700
2025-09-25 13:30:00,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100
2025-09-26 13:30:00,254.1000061035156,257.6000061035156,253.77999877929688,255.4600067138672,46076300
2025-09-29 13:30:00,254.5599975585937,255.0,253.009994506836,254.42999267578125,40127700
2025-09-30 13:30:00,254.8600006103516,255.9199981689453,253.1100006103516,254.6300048828125,37704300
2025-10-01 13:30:00,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900
2025-10-02 13:30:00,256.5799865722656,258.17999267578125,254.1499938964844,257.1300048828125,42630200
2025-10-03 13:30:00,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600
2025-10-06 13:30:00,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100
2025-10-07 13:30:00,256.8099975585937,257.3999938964844,255.42999267578125,256.4800109863281,31955800
2025-10-08 13:30:00,256.5199890136719,258.5199890136719,256.1099853515625,258.0599975585937,36496900
2025-10-09 13:30:00,257.8099975585937,258.0,253.13999938964844,254.0399932861328,38322000
2025-10-10 13:30:00,254.94000244140625,256.3800048828125,244.0,245.2700042724609,61999100
2025-10-13 13:30:00,249.3800048828125,249.69000244140625,245.5599975585937,247.66000366210932,38142900
2025-10-14 13:30:00,246.6000061035156,248.8500061035156,244.6999969482422,247.7700042724609,35478000
2025-10-15 13:30:00,249.4900054931641,251.82000732421875,247.47000122070312,249.33999633789065,33893600
2025-10-16 13:30:00,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000
2025-10-17 13:30:00,248.0200042724609,253.3800048828125,247.2700042724609,252.2899932861328,49147000
2025-10-20 13:30:00,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000
2025-10-21 13:30:00,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46695900
2025-10-22 13:30:00,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,45015300
2025-10-23 13:30:00,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,32754900
2025-10-24 13:30:00,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,38253700
2025-10-27 13:30:00,264.8800048828125,269.1199951171875,264.6499938964844,268.8099975585937,44888200
2025-10-28 13:30:00,268.989990234375,269.8900146484375,268.1499938964844,269.0,41534800
2025-10-29 13:30:00,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,51086700
2025-10-30 13:30:00,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,69886500
2025-10-31 13:30:00,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,86167100
2025-11-03 14:30:00,270.4200134277344,270.8500061035156,266.25,269.04998779296875,50194600
2025-11-04 14:30:00,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,49274800
2025-11-05 14:30:00,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,43683100
2025-11-06 14:30:00,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,51204000
2025-11-07 14:30:00,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,48227400
2025-11-10 14:30:00,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400
2025-11-11 14:30:00,269.8099975585937,275.9100036621094,269.79998779296875,275.25,46208300
2025-11-12 14:30:00,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000
2025-11-13 14:30:00,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800
2025-11-14 14:30:00,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47431300
2025-11-17 14:30:00,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,45018300
2025-11-18 14:30:00,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,45677300
2025-11-19 14:30:00,265.5299987792969,272.2099914550781,265.5,268.5599975585937,40424500
2025-11-20 14:30:00,270.8299865722656,275.42999267578125,265.9200134277344,266.25,45823600
2025-11-21 14:30:00,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800
2025-11-24 14:30:00,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800
2025-11-25 14:30:00,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200
2025-11-26 14:30:00,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400
2025-11-28 14:30:00,277.260009765625,279.0,275.989990234375,278.8500061035156,20135600
2025-12-01 14:30:00,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,46587700
2025-12-02 14:30:00,283.0,287.3999938964844,282.6300048828125,286.19000244140625,53669500
2025-12-03 14:30:00,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,43538700
2025-12-04 14:30:00,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,43989100
2025-12-05 14:30:00,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,47265800
2025-12-08 14:30:00,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,38211800
2025-12-09 14:30:00,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,32193300
2025-12-10 14:30:00,277.75,279.75,276.44000244140625,278.7799987792969,33038300
